# ID: svediakorp-rel109
# author: 
# authorBorn: 
# pseudonym: 
# translator: 
# title: Apostlagärningarna (Acts of the Apostles)
# subtitle: 
# originalTitle: Sancti Joannis oppenbarilse
# manuscriptDate: 1526
# originDate: 
# retrieveDate: 2019-10-21
# sourceDescription: Description from Fornsvenska textbanken (https://project2.sol.lu.se/fornsvenska/): "Nya testamentet på svenska utkom 1526. För närvarande finns bara några enstaka böcker ur NT i digitalt format. De är tillkomna inom projektet Niederdeutsch in Skandinavien och har anpassats till textbanken av Ludger Zeevaert vid Hamburgs universitet."
# genre: religion
# subgenre: biblical
# location: 
# language: sv
# languageVariety: 
# codeswitching: 
# originalLanguage: 
# manuscript: 
# manuscriptChapter: 
# manuscriptPages: 
# printer: 
# printedVolume: 
# printedIssue: 
# printedPages: 
# printedDate: 
# editor: 
# publisher: 
# digitisationMethod: 
# transcriptionPrinciples: 
# transcriber: 
# retrievedFrom: Fornsvenska textbanken (https://project2.sol.lu.se/fornsvenska/)
# retrieveFormat: RTF
# annotation: tokens
# annotationMethod: automatic
# words: 12,722
# sentences: 145
# sentenceOrder: original
# URL: https://project2.sol.lu.se/fornsvenska/05_Filer/Apd26SLundversion.rtf
# cite: 
# availability: CC-BY 4.0 (https://creativecommons.org/licenses/by/4.0/)


# sent_id = 1
# text = Jesus. Förspråk vthi Sancti Joannis oppenbarilse.
40	_	_	mit	_	_	_	_	_	_	_	_	_	_
41	_	_	nampn	_	_	_	_	_	_	_	_	_	_
42	_	_	och	_	_	_	_	_	_	_	_	_	_
43	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
44	_	_	icke	_	_	_	_	_	_	_	_	_	_
45	_	_	nekat	_	_	_	_	_	_	_	_	_	_
46	_	_	mina	_	_	_	_	_	_	_	_	_	_
47	_	_	troo	_	_	_	_	_	_	_	_	_	_
48	_	_	,	_	_	_	_	_	_	_	_	_	_
49	_	_	och	_	_	_	_	_	_	_	_	_	_
50	_	_	j	_	_	_	_	_	_	_	_	_	_
51	_	_	mina	_	_	_	_	_	_	_	_	_	_
52	_	_	daghar	_	_	_	_	_	_	_	_	_	_
53	_	_	Antipas	_	_	_	_	_	_	_	_	_	_
54	_	_	mitt	_	_	_	_	_	_	_	_	_	_
55	_	_	troghna	_	_	_	_	_	_	_	_	_	_
56	_	_	witne	_	_	_	_	_	_	_	_	_	_
57	_	_	then	_	_	_	_	_	_	_	_	_	_
58	_	_	ther	_	_	_	_	_	_	_	_	_	_
59	_	_	dödadher	_	_	_	_	_	_	_	_	_	_
60	_	_	är	_	_	_	_	_	_	_	_	_	_
61	_	_	när	_	_	_	_	_	_	_	_	_	_
62	_	_	idher	_	_	_	_	_	_	_	_	_	_
63	_	_	ther	_	_	_	_	_	_	_	_	_	_
64	_	_	dieffuulen	_	_	_	_	_	_	_	_	_	_
65	_	_	boor	_	_	_	_	_	_	_	_	_	_
66	_	_	,	_	_	_	_	_	_	_	_	_	_
67	_	_	men	_	_	_	_	_	_	_	_	_	_
68	_	_	iach	_	_	_	_	_	_	_	_	_	_
69	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
70	_	_	någhot	_	_	_	_	_	_	_	_	_	_
71	_	_	litit	_	_	_	_	_	_	_	_	_	_
72	_	_	emoot	_	_	_	_	_	_	_	_	_	_
73	_	_	tigh	_	_	_	_	_	_	_	_	_	_
74	_	_	,	_	_	_	_	_	_	_	_	_	_
75	_	_	ty	_	_	_	_	_	_	_	_	_	_
76	_	_	tu	_	_	_	_	_	_	_	_	_	_
77	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
78	_	_	ther	_	_	_	_	_	_	_	_	_	_
79	_	_	them	_	_	_	_	_	_	_	_	_	_
80	_	_	som	_	_	_	_	_	_	_	_	_	_
81	_	_	hålla	_	_	_	_	_	_	_	_	_	_
82	_	_	Balaams	_	_	_	_	_	_	_	_	_	_
83	_	_	lärdom	_	_	_	_	_	_	_	_	_	_
84	_	_	,	_	_	_	_	_	_	_	_	_	_
85	_	_	hwilkin	_	_	_	_	_	_	_	_	_	_
86	_	_	ther	_	_	_	_	_	_	_	_	_	_
87	_	_	lärde	_	_	_	_	_	_	_	_	_	_
88	_	_	genom	_	_	_	_	_	_	_	_	_	_
89	_	_	Balaach	_	_	_	_	_	_	_	_	_	_
90	_	_	affstadh	_	_	_	_	_	_	_	_	_	_
91	_	_	komma	_	_	_	_	_	_	_	_	_	_
92	_	_	itt	_	_	_	_	_	_	_	_	_	_
93	_	_	förarghilse	_	_	_	_	_	_	_	_	_	_
94	_	_	för	_	_	_	_	_	_	_	_	_	_
95	_	_	Jsraels	_	_	_	_	_	_	_	_	_	_
96	_	_	barn	_	_	_	_	_	_	_	_	_	_
97	_	_	,	_	_	_	_	_	_	_	_	_	_
98	_	_	till	_	_	_	_	_	_	_	_	_	_
99	_	_	ath	_	_	_	_	_	_	_	_	_	_
100	_	_	äta	_	_	_	_	_	_	_	_	_	_
101	_	_	aff	_	_	_	_	_	_	_	_	_	_
102	_	_	thet	_	_	_	_	_	_	_	_	_	_
103	_	_	affgudhom	_	_	_	_	_	_	_	_	_	_
104	_	_	offrat	_	_	_	_	_	_	_	_	_	_
105	_	_	war	_	_	_	_	_	_	_	_	_	_
106	_	_	,	_	_	_	_	_	_	_	_	_	_
107	_	_	och	_	_	_	_	_	_	_	_	_	_
108	_	_	bedriffua	_	_	_	_	_	_	_	_	_	_
109	_	_	bolerij	_	_	_	_	_	_	_	_	_	_
110	_	_	,	_	_	_	_	_	_	_	_	_	_
111	_	_	Såå	_	_	_	_	_	_	_	_	_	_
112	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
113	_	_	och	_	_	_	_	_	_	_	_	_	_
114	_	_	tu	_	_	_	_	_	_	_	_	_	_
115	_	_	the	_	_	_	_	_	_	_	_	_	_
116	_	_	som	_	_	_	_	_	_	_	_	_	_
117	_	_	hålla	_	_	_	_	_	_	_	_	_	_
118	_	_	the	_	_	_	_	_	_	_	_	_	_
119	_	_	Nicolaiters	_	_	_	_	_	_	_	_	_	_
120	_	_	lärdom	_	_	_	_	_	_	_	_	_	_
121	_	_	,	_	_	_	_	_	_	_	_	_	_
122	_	_	hwilkit	_	_	_	_	_	_	_	_	_	_
123	_	_	iach	_	_	_	_	_	_	_	_	_	_
124	_	_	hatar	_	_	_	_	_	_	_	_	_	_
125	_	_	,	_	_	_	_	_	_	_	_	_	_
126	_	_	Bätra	_	_	_	_	_	_	_	_	_	_
127	_	_	tigh	_	_	_	_	_	_	_	_	_	_
128	_	_	,	_	_	_	_	_	_	_	_	_	_
129	_	_	annars	_	_	_	_	_	_	_	_	_	_
130	_	_	wardher	_	_	_	_	_	_	_	_	_	_
131	_	_	iach	_	_	_	_	_	_	_	_	_	_
132	_	_	tigh	_	_	_	_	_	_	_	_	_	_
133	_	_	snarligha	_	_	_	_	_	_	_	_	_	_
134	_	_	kommandes	_	_	_	_	_	_	_	_	_	_
135	_	_	,	_	_	_	_	_	_	_	_	_	_
136	_	_	och	_	_	_	_	_	_	_	_	_	_
137	_	_	skall	_	_	_	_	_	_	_	_	_	_
138	_	_	stridha	_	_	_	_	_	_	_	_	_	_
139	_	_	medh	_	_	_	_	_	_	_	_	_	_
140	_	_	them	_	_	_	_	_	_	_	_	_	_
141	_	_	medh	_	_	_	_	_	_	_	_	_	_
142	_	_	min	_	_	_	_	_	_	_	_	_	_
143	_	_	mundz	_	_	_	_	_	_	_	_	_	_
144	_	_	swerd	_	_	_	_	_	_	_	_	_	_
145	_	_	,	_	_	_	_	_	_	_	_	_	_
146	_	_	Then	_	_	_	_	_	_	_	_	_	_
147	_	_	ther	_	_	_	_	_	_	_	_	_	_
148	_	_	öra	_	_	_	_	_	_	_	_	_	_
149	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
150	_	_	han	_	_	_	_	_	_	_	_	_	_
151	_	_	höre	_	_	_	_	_	_	_	_	_	_
152	_	_	huad	_	_	_	_	_	_	_	_	_	_
153	_	_	anden	_	_	_	_	_	_	_	_	_	_
154	_	_	sägher	_	_	_	_	_	_	_	_	_	_
155	_	_	församblinganar	_	_	_	_	_	_	_	_	_	_
156	_	_	,	_	_	_	_	_	_	_	_	_	_
157	_	_	Then	_	_	_	_	_	_	_	_	_	_
158	_	_	ther	_	_	_	_	_	_	_	_	_	_
159	_	_	winner	_	_	_	_	_	_	_	_	_	_
160	_	_	,	_	_	_	_	_	_	_	_	_	_
161	_	_	honom	_	_	_	_	_	_	_	_	_	_
162	_	_	will	_	_	_	_	_	_	_	_	_	_
163	_	_	iach	_	_	_	_	_	_	_	_	_	_
164	_	_	gefua	_	_	_	_	_	_	_	_	_	_

# sent_id = 23
# text = äta vthaff thet fördolda himmelska brödh, och will geffua honom en huitan steen, och vppå then huita stenen itt nytt nampn scriffuit thet ingen kenner, vtan then thet fåår.
1	_	_	äta	_	_	_	_	_	_	_	_	_	_
2	_	_	vthaff	_	_	_	_	_	_	_	_	_	_
3	_	_	thet	_	_	_	_	_	_	_	_	_	_
4	_	_	fördolda	_	_	_	_	_	_	_	_	_	_
5	_	_	himmelska	_	_	_	_	_	_	_	_	_	_
6	_	_	brödh	_	_	_	_	_	_	_	_	_	_
7	_	_	,	_	_	_	_	_	_	_	_	_	_
8	_	_	och	_	_	_	_	_	_	_	_	_	_
9	_	_	will	_	_	_	_	_	_	_	_	_	_
10	_	_	geffua	_	_	_	_	_	_	_	_	_	_
11	_	_	honom	_	_	_	_	_	_	_	_	_	_
12	_	_	en	_	_	_	_	_	_	_	_	_	_
13	_	_	huitan	_	_	_	_	_	_	_	_	_	_
14	_	_	steen	_	_	_	_	_	_	_	_	_	_
15	_	_	,	_	_	_	_	_	_	_	_	_	_
16	_	_	och	_	_	_	_	_	_	_	_	_	_
17	_	_	vppå	_	_	_	_	_	_	_	_	_	_
18	_	_	then	_	_	_	_	_	_	_	_	_	_
19	_	_	huita	_	_	_	_	_	_	_	_	_	_
20	_	_	stenen	_	_	_	_	_	_	_	_	_	_
21	_	_	itt	_	_	_	_	_	_	_	_	_	_
22	_	_	nytt	_	_	_	_	_	_	_	_	_	_
23	_	_	nampn	_	_	_	_	_	_	_	_	_	_
24	_	_	scriffuit	_	_	_	_	_	_	_	_	_	_
25	_	_	thet	_	_	_	_	_	_	_	_	_	_
26	_	_	ingen	_	_	_	_	_	_	_	_	_	_
27	_	_	kenner	_	_	_	_	_	_	_	_	_	_
28	_	_	,	_	_	_	_	_	_	_	_	_	_
29	_	_	vtan	_	_	_	_	_	_	_	_	_	_
30	_	_	then	_	_	_	_	_	_	_	_	_	_
31	_	_	thet	_	_	_	_	_	_	_	_	_	_
32	_	_	fåår	_	_	_	_	_	_	_	_	_	_
33	_	_	.	_	_	_	_	_	_	_	_	_	_

# sent_id = 24
# text = Och scriff then församblinges engel j Thyatira, Thetta sägher gudz son som öghon haffuer som eeldzlogha, och hans föter lika som malm, Jach weet thina gerningar, och thin kerlek, och thina tienist, och thina troo, och titt tolamoodh, och thina gerninga, the yttersta flere än the första, men iach haffuer någhot litit emoot tigh, ath tu tilstädher then qwinnan Jesabel, som sägher ath hon är een prophetissa lära och bedragha mina tienare, bedriffua bolerij, och äta aff thet affgudhom offrat är, Och iach haffuer giffuit henne tijdh ath hon skulle återwenda aff sitt bolerij, och hon haffuer intit bätrat sigh, Sy, iach skall leggia henne j sengena, och the medh henne horerij bedriffua skola komma vthi aldra största bedröffuilse, om the icke bätra sigh vthaff theras gerningar, och theras barn skal iach dödha medh dödhen, Och alla församblingar skola weta, ath iach är then som ranßakar nywrar och hierta, och wardher giffuandes hwariom och enom ibland idher effter hans gerningar.
1	_	_	Och	_	_	_	_	_	_	_	_	_	_
2	_	_	scriff	_	_	_	_	_	_	_	_	_	_
3	_	_	then	_	_	_	_	_	_	_	_	_	_
4	_	_	församblinges	_	_	_	_	_	_	_	_	_	_
5	_	_	engel	_	_	_	_	_	_	_	_	_	_
6	_	_	j	_	_	_	_	_	_	_	_	_	_
7	_	_	Thyatira	_	_	_	_	_	_	_	_	_	_
8	_	_	,	_	_	_	_	_	_	_	_	_	_
9	_	_	Thetta	_	_	_	_	_	_	_	_	_	_
10	_	_	sägher	_	_	_	_	_	_	_	_	_	_
11	_	_	gudz	_	_	_	_	_	_	_	_	_	_
12	_	_	son	_	_	_	_	_	_	_	_	_	_
13	_	_	som	_	_	_	_	_	_	_	_	_	_
14	_	_	öghon	_	_	_	_	_	_	_	_	_	_
15	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
16	_	_	som	_	_	_	_	_	_	_	_	_	_
17	_	_	eeldzlogha	_	_	_	_	_	_	_	_	_	_
18	_	_	,	_	_	_	_	_	_	_	_	_	_
19	_	_	och	_	_	_	_	_	_	_	_	_	_
20	_	_	hans	_	_	_	_	_	_	_	_	_	_
21	_	_	föter	_	_	_	_	_	_	_	_	_	_
22	_	_	lika	_	_	_	_	_	_	_	_	_	_
23	_	_	som	_	_	_	_	_	_	_	_	_	_
24	_	_	malm	_	_	_	_	_	_	_	_	_	_
25	_	_	,	_	_	_	_	_	_	_	_	_	_
26	_	_	Jach	_	_	_	_	_	_	_	_	_	_
27	_	_	weet	_	_	_	_	_	_	_	_	_	_
28	_	_	thina	_	_	_	_	_	_	_	_	_	_
29	_	_	gerningar	_	_	_	_	_	_	_	_	_	_
30	_	_	,	_	_	_	_	_	_	_	_	_	_
31	_	_	och	_	_	_	_	_	_	_	_	_	_
32	_	_	thin	_	_	_	_	_	_	_	_	_	_
33	_	_	kerlek	_	_	_	_	_	_	_	_	_	_
34	_	_	,	_	_	_	_	_	_	_	_	_	_
35	_	_	och	_	_	_	_	_	_	_	_	_	_
36	_	_	thina	_	_	_	_	_	_	_	_	_	_
37	_	_	tienist	_	_	_	_	_	_	_	_	_	_
38	_	_	,	_	_	_	_	_	_	_	_	_	_
39	_	_	och	_	_	_	_	_	_	_	_	_	_
40	_	_	thina	_	_	_	_	_	_	_	_	_	_
41	_	_	troo	_	_	_	_	_	_	_	_	_	_
42	_	_	,	_	_	_	_	_	_	_	_	_	_
43	_	_	och	_	_	_	_	_	_	_	_	_	_
44	_	_	titt	_	_	_	_	_	_	_	_	_	_
45	_	_	tolamoodh	_	_	_	_	_	_	_	_	_	_
46	_	_	,	_	_	_	_	_	_	_	_	_	_
47	_	_	och	_	_	_	_	_	_	_	_	_	_
48	_	_	thina	_	_	_	_	_	_	_	_	_	_
49	_	_	gerninga	_	_	_	_	_	_	_	_	_	_
50	_	_	,	_	_	_	_	_	_	_	_	_	_
51	_	_	the	_	_	_	_	_	_	_	_	_	_
52	_	_	yttersta	_	_	_	_	_	_	_	_	_	_
53	_	_	flere	_	_	_	_	_	_	_	_	_	_
54	_	_	än	_	_	_	_	_	_	_	_	_	_
55	_	_	the	_	_	_	_	_	_	_	_	_	_
56	_	_	första	_	_	_	_	_	_	_	_	_	_
57	_	_	,	_	_	_	_	_	_	_	_	_	_
58	_	_	men	_	_	_	_	_	_	_	_	_	_
59	_	_	iach	_	_	_	_	_	_	_	_	_	_
60	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
61	_	_	någhot	_	_	_	_	_	_	_	_	_	_
62	_	_	litit	_	_	_	_	_	_	_	_	_	_
63	_	_	emoot	_	_	_	_	_	_	_	_	_	_
64	_	_	tigh	_	_	_	_	_	_	_	_	_	_
65	_	_	,	_	_	_	_	_	_	_	_	_	_
66	_	_	ath	_	_	_	_	_	_	_	_	_	_
67	_	_	tu	_	_	_	_	_	_	_	_	_	_
68	_	_	tilstädher	_	_	_	_	_	_	_	_	_	_
69	_	_	then	_	_	_	_	_	_	_	_	_	_
70	_	_	qwinnan	_	_	_	_	_	_	_	_	_	_
71	_	_	Jesabel	_	_	_	_	_	_	_	_	_	_
72	_	_	,	_	_	_	_	_	_	_	_	_	_
73	_	_	som	_	_	_	_	_	_	_	_	_	_
74	_	_	sägher	_	_	_	_	_	_	_	_	_	_
75	_	_	ath	_	_	_	_	_	_	_	_	_	_
76	_	_	hon	_	_	_	_	_	_	_	_	_	_
77	_	_	är	_	_	_	_	_	_	_	_	_	_
78	_	_	een	_	_	_	_	_	_	_	_	_	_
79	_	_	prophetissa	_	_	_	_	_	_	_	_	_	_
80	_	_	lära	_	_	_	_	_	_	_	_	_	_
81	_	_	och	_	_	_	_	_	_	_	_	_	_
82	_	_	bedragha	_	_	_	_	_	_	_	_	_	_
83	_	_	mina	_	_	_	_	_	_	_	_	_	_
84	_	_	tienare	_	_	_	_	_	_	_	_	_	_
85	_	_	,	_	_	_	_	_	_	_	_	_	_
86	_	_	bedriffua	_	_	_	_	_	_	_	_	_	_
87	_	_	bolerij	_	_	_	_	_	_	_	_	_	_
88	_	_	,	_	_	_	_	_	_	_	_	_	_
89	_	_	och	_	_	_	_	_	_	_	_	_	_
90	_	_	äta	_	_	_	_	_	_	_	_	_	_
91	_	_	aff	_	_	_	_	_	_	_	_	_	_
92	_	_	thet	_	_	_	_	_	_	_	_	_	_
93	_	_	affgudhom	_	_	_	_	_	_	_	_	_	_
94	_	_	offrat	_	_	_	_	_	_	_	_	_	_
95	_	_	är	_	_	_	_	_	_	_	_	_	_
96	_	_	,	_	_	_	_	_	_	_	_	_	_
97	_	_	Och	_	_	_	_	_	_	_	_	_	_
98	_	_	iach	_	_	_	_	_	_	_	_	_	_
99	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
100	_	_	giffuit	_	_	_	_	_	_	_	_	_	_
101	_	_	henne	_	_	_	_	_	_	_	_	_	_
102	_	_	tijdh	_	_	_	_	_	_	_	_	_	_
103	_	_	ath	_	_	_	_	_	_	_	_	_	_
104	_	_	hon	_	_	_	_	_	_	_	_	_	_
105	_	_	skulle	_	_	_	_	_	_	_	_	_	_
106	_	_	återwenda	_	_	_	_	_	_	_	_	_	_
107	_	_	aff	_	_	_	_	_	_	_	_	_	_
108	_	_	sitt	_	_	_	_	_	_	_	_	_	_
109	_	_	bolerij	_	_	_	_	_	_	_	_	_	_
110	_	_	,	_	_	_	_	_	_	_	_	_	_
111	_	_	och	_	_	_	_	_	_	_	_	_	_
112	_	_	hon	_	_	_	_	_	_	_	_	_	_
113	_	_	haffuer	_	_	_	_	_	_	_	_	_	_
114	_	_	intit	_	_	_	_	_	_	_	_	_	_
115	_	_	bätrat	_	_	_	_	_	_	_	_	_	_
116	_	_	sigh	_	_	_	_	_	_	_	_	_	_
117	_	_	,	_	_	_	_	_	_	_	_	_	_
118	_	_	Sy	_	_	_	_	_	_	_	_	_	_
119	_	_	,	_	_	_	_	_	_	_	_	_	_
120	_	_	iach	_	_	_	_	_	_	_	_	_	_
121	_	_	skall	_	_	_	_	_	_	_	_	_	_
122	_	_	leggia	_	_	_	_	_	_	_	_	_	_
123	_	_	henne	_	_	_	_	_	_	_	_	_	_
124	_	_	j	_	_	_	_	_	_	_	_	_	_
125	_	_	sengena	_	_	_	_	_	_	_	_	_	_
126	_	_	,	_	_	_	_	_	_	_	_	_	_
127	_	_	och	_	_	_	_	_	_	_	_	_	_
128	_	_	the	_	_	_	_	_	_	_	_	_	_
129	_	_	medh	_	_	_	_	_	_	_	_	_	_
130	_	_	henne	_	_	_	_	_	_	_	_	_	_
131	_	_	horerij	_	_	_	_	_	_	_	_	_	_
132	_	_	bedriffua	_	_	_	_	_	_	_	_	_	_
133	_	_	skola	_	_	_	_	_	_	_	_	_	_
134	_	_	komma	_	_	_	_	_	_	_	_	_	_
135	_	_	vthi	_	_	_	_	_	_	_	_	_	_
136	_	_	aldra	_	_	_	_	_	_	_	_	_	_
137	_	_	största	_	_	_	_	_	_	_	_	_	_
138	_	_	bedröffuilse	_	_	_	_	_	_	_	_	_	_
139	_	_	,	_	_	_	_	_	_	_	_	_	_
140	_	_	om	_	_	_	_	_	_	_	_	_	_
141	_	_	the	_	_	_	_	_	_	_	_	_	_
142	_	_	icke	_	_	_	_	_	_	_	_	_	_
143	_	_	bätra	_	_	_	_	_	_	_	_	_	_
144	_	_	sigh	_	_	_	_	_	_	_	_	_	_
145	_	_	vthaff	_	_	_	_	_	_	_	_	_	_
146	_	_	theras	_	_	_	_	_	_	_	_	_	_
147	_	_	gerningar	_	_	_	_	_	_	_	_	_	_
148	_	_	,	_	_	_	_	_	_	_	_	_	_
149	_	_	och	_	_	_	_	_	_	_	_	_	_
150	_	_	theras	_	_	_	_	_	_	_	_	_	_
151	_	_	barn	_	_	_	_	_	_	_	_	_	_
152	_	_	skal	_	_	_	_	_	_	_	_	_	_
153	_	_	iach	_	_	_	_	_	_	_	_	_	_
154	_	_	dödha	_	_	_	_	_	_	_	_	_	_
155	_	_	medh	_	_	_	_	_	_	_	_	_	_
156	_	_	dödhen	_	_	_	_	_	_	_	_	_	_
157	_	_	,	_	_	_	_	_	_	_	_	_	_
158	_	_	Och	_	_	_	_	_	_	_	_	_	_
159	_	_	alla	_	_	_	_	_	_	_	_	_	_
160	_	_	församblingar	_	_	_	_	_	_	_	_	_	_
161	_	_	skola	_	_	_	_	_	_	_	_	_	_
162	_	_	weta	_	_	_	_	_	_	_	_	_	_
163	_	_	,	_	_	_	_	_	_	_	_	_	_
164	_	_	ath	_	_	_	_	_	_	_	_	_	_
165	_	_	iach	_	_	_	_	_	_	_	_	_	_
166	_	_	är	_	_	_	_	_	_	_	_	_	_
167	_	_	then	_	_	_	_	_	_	_	_	_	_
168	_	_	som	_	_	_	_	_	_	_	_	_	_
169	_	_	ranßakar	_	_	_	_	_	_	_	_	_	_
170	_	_	nywrar	_	_	_	_	_	_	_	_	_	_
171	_	_	och	_	_	_	_	_	_	_	_	_	_
172	_	_	hierta	_	_	_	_	_	_	_	_	_	_
173	_	_	,	_	_	_	_	_	_	_	_	_	_
174	_	_	och	_	_	_	_	_	_	_	_	_	_
175	_	_	wardher	_	_	_	_	_	_	_	_	_	_
176	_	_	giffuandes	_	_	_	_	_	_	_	_	_	_
177	_	_	hwariom	_	_	_	_	_	_	_	_	_	_
178	_	_	och	_	_	_	_	_	_	_	_	_	_
179	_	_	enom	_	_	_	_	_	_	_	_	_	_
180	_	_	ibland	_	_	_	_	_	_	_	_	_	_
181	_	_	idher	_	_	_	_	_	_	_	_	_	_
182	_	_	effter	_	_	_	_	_	_	_	_	_	_
183	_	_	hans	_	_	_	_	_	_	_	_	_	_
184	_	_	gerningar	_	_	_	_	_	_	_	_	_	_
185	_	_	.	_	_	_	_	_	_	_	_	_	_

# sent_id = 25
# text = Men idher sägher iach och androm som j Thyatire ären, som icke haffua sådana lärdom, och icke hafua förståndit dieffuulsens diwpheet såsom the säya, Jach skal icke leggia på idher någhra andra byrdo, doch huad j haffuen thet håller så lenge iach kommer, Och then ther winner och håller mijn werk in till endan, honom skall iach geffua mact offuer hedninganar, och han skall styra them medh jern rijs, och han skall söndercrossa them, såsom en pottomakers käril, såsom iach och fått haffuer vthaff minom fadher, och will geffua honom morghonstiernona, Then ther öra haffuer han höre huad anden sägher församblinganar.
1	_	_	Men	_	_	_	_	_	_	_	_	_	_
2	_	_	idher	_	_	_	_	_	_	_	_	_	_
3	_	_	sägher	_	_	_	_	_	_	_	_	_	_
4	_	_	iach	_	_	_	_	_	_	_	_	_	_
5	_	_	och	_	_	_	_	_	_	_	_	_	_
6	_	_	androm	_	_	_	_	_	_	_	_	_	_
7	_	_	som	_	_	_	_	_	_	_	_	_	_
8	_	_	j	_	_	_	_	_	_	_	_	_	_
9	_	_	Thyatire	_	_	_	_	_	_	_	_	_	_
10	_	_	ären	_	_	_	_	_	_	_	_	_	_
11	_	_	,	_	_	_	_	_	_	_	_	_	_
12	_	_	som	_	_	_	_	_	_	_	_	_	_
13	_	_	icke	_	_	_	_	_	_	_	_	_	_
14	_	_	haffua	_	_	_	_	_	_	_	_	_	_
15	_	_	sådana	_	_	_	_	_	_	_	_	_	_
16	_	_	lärdom	_	_	_	_	_	_	_	_	_	_
17	_	_	,	_	_	_	_	_	_	_	_	_	_
18	_	_	och	_	_	_	_	_	_	_	_	_	_
19	_	_	icke	_	_	_	_	_	_	_	_	_	_
20	_	_	hafua	_	_	_	_	_	_	_	_	_	_
21	_	_	förståndit	_	_	_	_	_	_	_	_	_	_
22	_	_	dieffuulsens	_	_	_	_	_	_	_	_	_	_
23	_	_	diwpheet	_	_	_	_	_	_	_	_	_	_
24	_	_	såsom	_	_	_	_	_	_	_	_	_	_
25	_	_	the	_	_	_	_	_	_	_	_	_	_
26	_	_	säya	_	_	_	_	_	_	_	_	_	_
27	_	_	,	_	_	_	_	_	_	_	_	_	_
28	_	_	Jach	_	_	_	_	_	_	_	_	_	_
29	_	_	skal	_	_	_	_	_	_	_	_	_	_
30	_	_	icke	_	_	_	_	_	_	_	_	_	_
31	_	_	leggia	_	_	_	_	_	_	_	_	_	_
32	_	_	på	_	_	_	_	_	_	_	_	_	_
33	_	_	idher	_	_	_	_	_	_	_	_	_	_
34	_	_	någhra	_	_	_	_	_	_	_	_	_	_
35	_	_	andra	_	_	_	_	_	_	_	_	_	_
36	_	_	byrdo	_	_	_	_	_	_	_	_	_	_
37	_	_	,	_	_	_	_	_	_	_	_	_	_
38	_	_	doch	_	_	_	_	_	_	_	_	_	_
39	_	_	huad	_	_	_	_	_	_	_	_	_	_
40	_	_	j	_	_	_	_	_	_	_	_	_	_
41	_	_	haffuen	_	_	_	_	_	_	_	_	_	_
42	_	_	thet	_	_	_	_	_	_	_	_	_	_
43	_	_	håller	_	_	_	_	_	_	_	_	_	_
44	_	_	så	_	_	_	_	_	_	_	_	_	_
45	_	_	lenge	_	_	_	_	_	_	_	_	_	_
46	_	_	iach	_	_	_	_	_	_	_	_	_	_
47	_	_	kommer	_	_	_	_	_	_	_	_	_	_
48	_	_	,	_	_	_	_	_	_	_	_	_	_
49	_	_	Och	_	_	_	_	_	_	_	_	_	_
50	_	_	then	_	_	_	_	_	_	_	_	_	_
51	_	_	ther	_	_	_	_	_	_	_	_	_	_
52	_	_	winner	_	_	_	_	_	_	_	_	_	_
53	_	_	och	_	_	_	_	_	_	_	_	_	_
54	_	_	håller	_	_	_	_	_	_	_	_	_	_
55	_	_	mijn	_	_	_	_	_	_	_	_	_	_
56	_	_	werk	_	_	_	_	_	_	_	_	_	_
57	_	_	in	_	_	_	_	_	_	_	_	_	_
58	_	_	till	_	_	_	_	_	_	_	_	_	_
59	_	_	endan	_	_	_	_	_	_	_	_	_	_
60	_	_	,	_	_	_	_	_	_	_	_	_	_
61	_	_	honom	_	_	_	_	_	_	_	_	_	_
62	_	_	skall	_	_	_	_	_	_	_	_	_	_
63	_	_	iach	_	_	_	_	_	_	_	_	_	_
64	_	_	geffua	_	_	_	_	_	_	_	_	_	_
65	_	_	mact	_	_	_	_	_	_	_	_	_	_
66	_	_	offuer	_	_	_	_	_	_	_	_	_	_
67	_	_	hedninganar	_	_	_	_	_	_	_	_	_	_
68	_	_	,	_	_	_	_	_	_	_	_	_	_
69	_	_	och	_	_	_	_	_	_	_	_	_	_
70	_	_	han	_	_	_	_	_	_	_	_	_	_
71	_	_	skall	_	_	_	_	_	_	_	_	_	_
72	_	_	styra	_	_	_	_	_	_	_	_	_	_
73	_	_	them	_	_	_	_	_	_	_	_	_	_
74	_	_	medh	_	_	_	_	_	_	_	_	_	_
75	_	_	jern	_	_	_	_	_	_	_	_	_	_
76	_	_	rijs	_	_	_	_	_	_	_	_	_	_
77	_	_	,	_	_	_	_	_	_	_	_	_	_
78	_	_	och	_	_	_	_	_	_	_	_	_	_
79	_	_	han	_	_	_	_	_	_	_	_	_	_
80	_	_	skall	_	_	_	_	_	_	_	_	_	_
81	_	_	söndercrossa	_	_	_	_	_	_	_	_	_	_
82	_	_	them	_	_	_	_	_	_	_	_	_	_
83	_	_	,	_	_	_	_	_	_	_	_	_	_
84	_	_	såsom	_	_	_	_	_	_	_	_	_	_
